"","Entity","Code","Year","Fertilizer","Fertilizer_Unit","Yield_Cereal","Yield_Unit","Population","continent"
"2801","Brunei","BRN",2010,431.75," (kg per hectare)",580.1," (kg per hectare)",398920,"Asia"
"2802","Brunei","BRN",2011,117.5," (kg per hectare)",922.7," (kg per hectare)",405938,"Asia"
"2803","Brunei","BRN",2012,113.5," (kg per hectare)",977.2," (kg per hectare)",412892,"Asia"
"2804","Brunei","BRN",2013,44.6," (kg per hectare)",966.4," (kg per hectare)",419772,"Asia"
"2899","Bulgaria","BGR",2002,113.7684054," (kg per hectare)",3156.3," (kg per hectare)",7892666,"Europe"
"2900","Bulgaria","BGR",2003,147.327415," (kg per hectare)",2371.3," (kg per hectare)",7840117,"Europe"
"2901","Bulgaria","BGR",2004,80.85179596," (kg per hectare)",4077.8," (kg per hectare)",7789180,"Europe"
"2902","Bulgaria","BGR",2005,74.23195714," (kg per hectare)",3387," (kg per hectare)",7739115,"Europe"
"2903","Bulgaria","BGR",2006,73.93997446," (kg per hectare)",3572.5," (kg per hectare)",7689520,"Europe"
"2904","Bulgaria","BGR",2007,102.0094003," (kg per hectare)",2740.7," (kg per hectare)",7640283,"Europe"
"2905","Bulgaria","BGR",2008,111.2428756," (kg per hectare)",4094.3," (kg per hectare)",7591322,"Europe"
"2906","Bulgaria","BGR",2009,104.600445," (kg per hectare)",3413," (kg per hectare)",7542674,"Europe"
"2907","Bulgaria","BGR",2010,97.05335844," (kg per hectare)",4031," (kg per hectare)",7494332,"Europe"
"2908","Bulgaria","BGR",2011,133.0824615," (kg per hectare)",4251.2," (kg per hectare)",7446135,"Europe"
"2909","Bulgaria","BGR",2012,95.86976183," (kg per hectare)",3671.8," (kg per hectare)",7397873,"Europe"
"2910","Bulgaria","BGR",2013,109.1382581," (kg per hectare)",4561," (kg per hectare)",7349462,"Europe"
"2968","Burkina Faso","BFA",2002,0.427659574," (kg per hectare)",942.7," (kg per hectare)",13015435,"Africa"
"2969","Burkina Faso","BFA",2003,10.39137255," (kg per hectare)",996.3," (kg per hectare)",13395599,"Africa"
"2970","Burkina Faso","BFA",2004,12.54065217," (kg per hectare)",940.7," (kg per hectare)",13789736,"Africa"
"2971","Burkina Faso","BFA",2005,15.24367347," (kg per hectare)",1127.2," (kg per hectare)",14198463,"Africa"
"2972","Burkina Faso","BFA",2006,13.40425532," (kg per hectare)",1203.9," (kg per hectare)",14622202,"Africa"
"2973","Burkina Faso","BFA",2007,10.10102041," (kg per hectare)",936.1," (kg per hectare)",15061127,"Africa"
"2974","Burkina Faso","BFA",2008,9.5345," (kg per hectare)",1039.9," (kg per hectare)",15515258,"Africa"
"2975","Burkina Faso","BFA",2009,9.451929825," (kg per hectare)",1002," (kg per hectare)",15984479,"Africa"
"2976","Burkina Faso","BFA",2010,9.4285," (kg per hectare)",1062.7," (kg per hectare)",16468714,"Africa"
"2977","Burkina Faso","BFA",2011,10.70245614," (kg per hectare)",995.1," (kg per hectare)",16967845,"Africa"
"2978","Burkina Faso","BFA",2012,13.56697167," (kg per hectare)",1203," (kg per hectare)",17481984,"Africa"
"2979","Burkina Faso","BFA",2013,15.46079677," (kg per hectare)",1156.5," (kg per hectare)",18011507,"Africa"
"3037","Burundi","BDI",2002,1.343813387," (kg per hectare)",1308.8," (kg per hectare)",6656071,"Africa"
"3038","Burundi","BDI",2003,0.304040404," (kg per hectare)",1284.5," (kg per hectare)",6838764,"Africa"
"3039","Burundi","BDI",2004,1.111675127," (kg per hectare)",1328.1," (kg per hectare)",7039534,"Africa"
"3040","Burundi","BDI",2005,3.546025105," (kg per hectare)",1344.3," (kg per hectare)",7251424,"Africa"
"3041","Burundi","BDI",2006,3.343333333," (kg per hectare)",1277," (kg per hectare)",7474363,"Africa"
"3042","Burundi","BDI",2007,2.018823529," (kg per hectare)",1304," (kg per hectare)",7707781,"Africa"
"3043","Burundi","BDI",2008,2.171111111," (kg per hectare)",1280.8," (kg per hectare)",7943385,"Africa"
"3044","Burundi","BDI",2009,1.861052632," (kg per hectare)",1295.9," (kg per hectare)",8170853,"Africa"
"3045","Burundi","BDI",2010,3.627368421," (kg per hectare)",1227.1," (kg per hectare)",8382849,"Africa"
"3046","Burundi","BDI",2011,5.635," (kg per hectare)",1145.2," (kg per hectare)",8575172,"Africa"
"3047","Burundi","BDI",2012,5.7956," (kg per hectare)",1106.9," (kg per hectare)",8749387,"Africa"
"3048","Burundi","BDI",2013,7.104041667," (kg per hectare)",1178.5," (kg per hectare)",8911183,"Africa"
"3108","Cambodia","KHM",2002,5.825675676," (kg per hectare)",1922," (kg per hectare)",12845222,"Asia"
"3109","Cambodia","KHM",2003,3.857837838," (kg per hectare)",2160.6," (kg per hectare)",13024171,"Asia"
"3110","Cambodia","KHM",2004,5.365945946," (kg per hectare)",2024.8," (kg per hectare)",13193961,"Asia"
"3111","Cambodia","KHM",2005,8.105135135," (kg per hectare)",2508.7," (kg per hectare)",13357574,"Asia"
"3112","Cambodia","KHM",2006,8.002702703," (kg per hectare)",2533.1," (kg per hectare)",13515884,"Asia"
"3113","Cambodia","KHM",2007,8.99027027," (kg per hectare)",2677.3," (kg per hectare)",13669857,"Asia"
"3114","Cambodia","KHM",2008,7.641351351," (kg per hectare)",2804.8," (kg per hectare)",13822644,"Asia"
"3115","Cambodia","KHM",2009,10.09567568," (kg per hectare)",2938.6," (kg per hectare)",13977903,"Asia"
"3116","Cambodia","KHM",2010,12.11789474," (kg per hectare)",3015.7," (kg per hectare)",14138255,"Asia"
"3117","Cambodia","KHM",2011,16.28421053," (kg per hectare)",3021.5," (kg per hectare)",14305183,"Asia"
"3118","Cambodia","KHM",2012,24.08851053," (kg per hectare)",3177.8," (kg per hectare)",14478320,"Asia"
"3119","Cambodia","KHM",2013,19.08442632," (kg per hectare)",3249.5," (kg per hectare)",14656016,"Asia"
"3180","Cameroon","CMR",2002,9.768624161," (kg per hectare)",1682.7," (kg per hectare)",16408085,"Africa"
"3181","Cameroon","CMR",2003,8.155201342," (kg per hectare)",1619.9," (kg per hectare)",16783366,"Africa"
"3182","Cameroon","CMR",2004,11.06275168," (kg per hectare)",1563.2," (kg per hectare)",17165267,"Africa"
"3183","Cameroon","CMR",2005,7.998993795," (kg per hectare)",1669.6," (kg per hectare)",17553589,"Africa"
"3184","Cameroon","CMR",2006,9.032198558," (kg per hectare)",1700.3," (kg per hectare)",17948395,"Africa"
"3185","Cameroon","CMR",2007,8.622840852," (kg per hectare)",1676.3," (kg per hectare)",18350022,"Africa"
"3186","Cameroon","CMR",2008,6.557437531," (kg per hectare)",1678.5," (kg per hectare)",18758778,"Africa"
"3187","Cameroon","CMR",2009,7.002850914," (kg per hectare)",1722.9," (kg per hectare)",19175028,"Africa"
"3188","Cameroon","CMR",2010,9.239032258," (kg per hectare)",1643," (kg per hectare)",19598889,"Africa"
"3189","Cameroon","CMR",2011,11.03596774," (kg per hectare)",1714.8," (kg per hectare)",20030362,"Africa"
"3190","Cameroon","CMR",2012,10.33573387," (kg per hectare)",1591.8," (kg per hectare)",20468943,"Africa"
"3191","Cameroon","CMR",2013,10.05833871," (kg per hectare)",1676.6," (kg per hectare)",20913595,"Africa"
"3334","Canada","CAN",2002,57.63016664," (kg per hectare)",2375.4," (kg per hectare)",31281727,"Americas"
"3335","Canada","CAN",2003,58.92761065," (kg per hectare)",2758.8," (kg per hectare)",31608562,"Americas"
"3336","Canada","CAN",2004,54.63277483," (kg per hectare)",3141.9," (kg per hectare)",31943605,"Americas"
"3337","Canada","CAN",2005,61.82127866," (kg per hectare)",3215.9," (kg per hectare)",32283413,"Americas"
"3338","Canada","CAN",2006,46.99494591," (kg per hectare)",3046.3," (kg per hectare)",32627978,"Americas"
"3339","Canada","CAN",2007,68.60414475," (kg per hectare)",2973.4," (kg per hectare)",32977334,"Americas"
"3340","Canada","CAN",2008,63.96407104," (kg per hectare)",3391.7," (kg per hectare)",33327954,"Americas"
"3341","Canada","CAN",2009,62.20875736," (kg per hectare)",3299.5," (kg per hectare)",33675448,"Americas"
"3342","Canada","CAN",2010,69.17558817," (kg per hectare)",3480.8," (kg per hectare)",34016593,"Americas"
"3343","Canada","CAN",2011,84.07826755," (kg per hectare)",3521.3," (kg per hectare)",34349561,"Americas"
"3344","Canada","CAN",2012,94.15243394," (kg per hectare)",3457.5," (kg per hectare)",34674708,"Americas"
"3345","Canada","CAN",2013,84.2281321," (kg per hectare)",4170," (kg per hectare)",34993747,"Americas"
"3608","Central African Republic","CAF",2011,0.417777778," (kg per hectare)",1516.6," (kg per hectare)",4486837,"Africa"
"3609","Central African Republic","CAF",2012,0.281838889," (kg per hectare)",1674.6," (kg per hectare)",4575586,"Africa"
"3610","Central African Republic","CAF",2013,0.281111111," (kg per hectare)",1249.4," (kg per hectare)",4666833,"Africa"
"3922","Chile","CHL",2002,307.7733333," (kg per hectare)",5183.3," (kg per hectare)",15783991,"Americas"
"3923","Chile","CHL",2003,330.1426667," (kg per hectare)",5390," (kg per hectare)",15959793,"Americas"
"3924","Chile","CHL",2004,491.3526667," (kg per hectare)",5657.5," (kg per hectare)",16132209,"Americas"
"3925","Chile","CHL",2005,434.7613793," (kg per hectare)",5811.2," (kg per hectare)",16301726,"Americas"
"3926","Chile","CHL",2006,475.8140741," (kg per hectare)",5998.3," (kg per hectare)",16468677,"Americas"
"3927","Chile","CHL",2007,534.1006339," (kg per hectare)",5744.3," (kg per hectare)",16633254,"Americas"
"3928","Chile","CHL",2008,687.2400915," (kg per hectare)",5844.4," (kg per hectare)",16795593,"Americas"
"3929","Chile","CHL",2009,612.4167939," (kg per hectare)",5462.3," (kg per hectare)",16955737,"Americas"
"3930","Chile","CHL",2010,373.2486231," (kg per hectare)",6815.4," (kg per hectare)",17113688,"Americas"
"3931","Chile","CHL",2011,492.5611238," (kg per hectare)",6927.8," (kg per hectare)",17269525,"Americas"
"3932","Chile","CHL",2012,339.4029618," (kg per hectare)",6229.6," (kg per hectare)",17423214,"Americas"
"3933","Chile","CHL",2013,347.5821238," (kg per hectare)",6913.2," (kg per hectare)",17574464,"Americas"
"4121","China","CHN",2002,377.4581659," (kg per hectare)",4869," (kg per hectare)",1285933789,"Asia"
"4122","China","CHN",2003,393.9572068," (kg per hectare)",4871.1," (kg per hectare)",1293396654,"Asia"
"4123","China","CHN",2004,413.7240143," (kg per hectare)",5186.8," (kg per hectare)",1300552134,"Asia"
"4124","China","CHN",2005,423.4091759," (kg per hectare)",5224.6," (kg per hectare)",1307593489,"Asia"
"4125","China","CHN",2006,452.0460902," (kg per hectare)",5312.4," (kg per hectare)",1314581402,"Asia"
"4126","China","CHN",2007,469.352445," (kg per hectare)",5319.9," (kg per hectare)",1321481935,"Asia"
"4127","China","CHN",2008,482.8807947," (kg per hectare)",5548.4," (kg per hectare)",1328275524,"Asia"
"4128","China","CHN",2009,498.8500743," (kg per hectare)",5447.5," (kg per hectare)",1334908820,"Asia"
"4129","China","CHN",2010,515.4089722," (kg per hectare)",5524.9," (kg per hectare)",1341335152,"Asia"
"4130","China","CHN",2011,533.4067781," (kg per hectare)",5707," (kg per hectare)",1347565324,"Asia"
"4131","China","CHN",2012,550.9979229," (kg per hectare)",5825.2," (kg per hectare)",1353600687,"Asia"
"4132","China","CHN",2013,558.9954596," (kg per hectare)",5894.2," (kg per hectare)",1359368470,"Asia"
"4270","Colombia","COL",2002,309.0022614," (kg per hectare)",3334.9," (kg per hectare)",41078136,"Americas"
"4271","Colombia","COL",2003,324.809629," (kg per hectare)",3616," (kg per hectare)",41731914,"Americas"
"4272","Colombia","COL",2004,320.9629133," (kg per hectare)",3579.1," (kg per hectare)",42385712,"Americas"
"4273","Colombia","COL",2005,445.1332675," (kg per hectare)",3637.1," (kg per hectare)",43040558,"Americas"
"4274","Colombia","COL",2006,571.2496062," (kg per hectare)",3353," (kg per hectare)",43696540,"Americas"
"4275","Colombia","COL",2007,544.2912913," (kg per hectare)",3592.7," (kg per hectare)",44352327,"Americas"
"4276","Colombia","COL",2008,486.731694," (kg per hectare)",3658.3," (kg per hectare)",45005782,"Americas"
"4277","Colombia","COL",2009,497.268169," (kg per hectare)",3605," (kg per hectare)",45654044,"Americas"
"4278","Colombia","COL",2010,585.1917187," (kg per hectare)",3403.4," (kg per hectare)",46294841,"Americas"
"4279","Colombia","COL",2011,745.2969735," (kg per hectare)",3345," (kg per hectare)",46927125,"Americas"
"4280","Colombia","COL",2012,805.791128," (kg per hectare)",3695.6," (kg per hectare)",47550708,"Americas"
"4281","Colombia","COL",2013,559.8100595," (kg per hectare)",3263.6," (kg per hectare)",48165221,"Americas"
"4410","Congo","COG",2004,2.651020408," (kg per hectare)",775.8," (kg per hectare)",3445765,"Africa"
"4411","Congo","COG",2005,0.065306122," (kg per hectare)",770.6," (kg per hectare)",3533177,"Africa"
"4412","Congo","COG",2006,0.053061224," (kg per hectare)",777.8," (kg per hectare)",3628561,"Africa"
"4413","Congo","COG",2007,0.359183673," (kg per hectare)",764.1," (kg per hectare)",3730612,"Africa"
"4414","Congo","COG",2008,0.746938776," (kg per hectare)",771.4," (kg per hectare)",3836339,"Africa"
"4415","Congo","COG",2009,4.578," (kg per hectare)",791.4," (kg per hectare)",3941454,"Africa"
"4416","Congo","COG",2010,0.541176471," (kg per hectare)",785.2," (kg per hectare)",4042899,"Africa"
"4417","Congo","COG",2011,1.31509434," (kg per hectare)",795.9," (kg per hectare)",4139748,"Africa"
"4418","Congo","COG",2012,2.247981132," (kg per hectare)",811.9," (kg per hectare)",4233063,"Africa"
"4419","Congo","COG",2013,3.107854545," (kg per hectare)",833.6," (kg per hectare)",4324199,"Africa"
"4586","Costa Rica","CRI",2002,537.01," (kg per hectare)",3683.4," (kg per hectare)",4083197,"Americas"
"4587","Costa Rica","CRI",2003,847.2904762," (kg per hectare)",3171.4," (kg per hectare)",4160438,"Americas"
"4588","Costa Rica","CRI",2004,726.6952381," (kg per hectare)",3059.4," (kg per hectare)",4235605,"Americas"
"4589","Costa Rica","CRI",2005,980.8761905," (kg per hectare)",3189.1," (kg per hectare)",4309413,"Americas"
"4590","Costa Rica","CRI",2006,826.7047619," (kg per hectare)",3759," (kg per hectare)",4381820,"Americas"
"4591","Costa Rica","CRI",2007,790.195," (kg per hectare)",3538.2," (kg per hectare)",4452608,"Americas"
"4592","Costa Rica","CRI",2008,707.48," (kg per hectare)",3814.3," (kg per hectare)",4522124,"Americas"
"4593","Costa Rica","CRI",2009,753.2363636," (kg per hectare)",3790.7," (kg per hectare)",4590790,"Americas"
"4594","Costa Rica","CRI",2010,544.9911111," (kg per hectare)",3199.2," (kg per hectare)",4658887,"Americas"
"4595","Costa Rica","CRI",2011,712.5431034," (kg per hectare)",3418.9," (kg per hectare)",4726575,"Americas"
"4596","Costa Rica","CRI",2012,635.3276724," (kg per hectare)",3621.5," (kg per hectare)",4793725,"Americas"
"4597","Costa Rica","CRI",2013,589.8420259," (kg per hectare)",3283.3," (kg per hectare)",4859957,"Americas"
"4655","Cote d'Ivoire","CIV",2002,31.01892857," (kg per hectare)",1750.9," (kg per hectare)",17180649,"Africa"
"4656","Cote d'Ivoire","CIV",2003,29.34535714," (kg per hectare)",1827," (kg per hectare)",17455501,"Africa"
"4657","Cote d'Ivoire","CIV",2004,27.21892857," (kg per hectare)",1853.9," (kg per hectare)",17731840,"Africa"
"4658","Cote d'Ivoire","CIV",2005,17.78035714," (kg per hectare)",1836.3," (kg per hectare)",18020946,"Africa"
"4659","Cote d'Ivoire","CIV",2006,22.7725," (kg per hectare)",1827.9," (kg per hectare)",18325979,"Africa"
"4660","Cote d'Ivoire","CIV",2007,23.99," (kg per hectare)",1569.4," (kg per hectare)",18646754,"Africa"
"4661","Cote d'Ivoire","CIV",2008,18.21172414," (kg per hectare)",1735," (kg per hectare)",18987007,"Africa"
"4662","Cote d'Ivoire","CIV",2009,15.30758621," (kg per hectare)",1711.5," (kg per hectare)",19350026,"Africa"
"4663","Cote d'Ivoire","CIV",2010,32.08586207," (kg per hectare)",2270.5," (kg per hectare)",19737800,"Africa"
"4664","Cote d'Ivoire","CIV",2011,19.40275862," (kg per hectare)",1882.9," (kg per hectare)",20152894,"Africa"
"4665","Cote d'Ivoire","CIV",2012,26.91839655," (kg per hectare)",2080.8," (kg per hectare)",20594615,"Africa"
"4666","Cote d'Ivoire","CIV",2013,37.19447586," (kg per hectare)",2177.8," (kg per hectare)",21057316,"Africa"
"4724","Croatia","HRV",2002,256.988345," (kg per hectare)",5324.5," (kg per hectare)",4466013,"Europe"
"4725","Croatia","HRV",2003,292.8020833," (kg per hectare)",3604.3," (kg per hectare)",4456587,"Europe"
"4726","Croatia","HRV",2004,312.5844156," (kg per hectare)",5418.2," (kg per hectare)",4449522,"Europe"
"4727","Croatia","HRV",2005,294.5085911," (kg per hectare)",5592.7," (kg per hectare)",4441986,"Europe"
"4728","Croatia","HRV",2006,380.7877412," (kg per hectare)",5420.2," (kg per hectare)",4433791,"Europe"
"4729","Croatia","HRV",2007,410.0633803," (kg per hectare)",4558.1," (kg per hectare)",4425995,"Europe"
"4730","Croatia","HRV",2008,495.2283025," (kg per hectare)",6639.1," (kg per hectare)",4418387,"Europe"
"4731","Croatia","HRV",2009,164.6792583," (kg per hectare)",6109.8," (kg per hectare)",4410864,"Europe"
"4732","Croatia","HRV",2010,297.3098187," (kg per hectare)",5467.4," (kg per hectare)",4403330,"Europe"
"4733","Croatia","HRV",2011,311.0114866," (kg per hectare)",5230.9," (kg per hectare)",4395560,"Europe"
"4734","Croatia","HRV",2012,191.3879082," (kg per hectare)",4581.4," (kg per hectare)",4387376,"Europe"
"4735","Croatia","HRV",2013,160.798722," (kg per hectare)",5456.1," (kg per hectare)",4378806,"Europe"
"4852","Cuba","CUB",2002,38.104792," (kg per hectare)",3123.2," (kg per hectare)",11175434,"Americas"
"4853","Cuba","CUB",2003,16.50266525," (kg per hectare)",3188.8," (kg per hectare)",11208029,"Americas"
"4854","Cuba","CUB",2004,18.53022126," (kg per hectare)",2921.5," (kg per hectare)",11234970,"Americas"
"4855","Cuba","CUB",2005,22.38017429," (kg per hectare)",2561.6," (kg per hectare)",11254242,"Americas"
"4856","Cuba","CUB",2006,32.11942763," (kg per hectare)",2782.8," (kg per hectare)",11265124,"Americas"
"4857","Cuba","CUB",2007,35.69913238," (kg per hectare)",2912.9," (kg per hectare)",11268687,"Americas"
"4858","Cuba","CUB",2008,43.57806533," (kg per hectare)",2674.2," (kg per hectare)",11266905,"Americas"
"4859","Cuba","CUB",2009,17.60330818," (kg per hectare)",2068.8," (kg per hectare)",11262628,"Americas"
"4860","Cuba","CUB",2010,29.89332151," (kg per hectare)",1937.2," (kg per hectare)",11257979,"Americas"
