"","Entity","Code","Year","Tractors","Tractors_Unit","Yield_Cereal","Yield_Unit","Population","continent"
"21235","Togo","TGO",1961,0.166666667," per 100 sq km arable land",465,"(kilograms per hectare)",1593657,"Africa"
"21236","Togo","TGO",1962,0.183333333," per 100 sq km arable land",477.4,"(kilograms per hectare)",1607735,"Africa"
"21237","Togo","TGO",1963,0.194444444," per 100 sq km arable land",513.3,"(kilograms per hectare)",1625493,"Africa"
"21238","Togo","TGO",1964,0.222222222," per 100 sq km arable land",502.1,"(kilograms per hectare)",1654451,"Africa"
"21239","Togo","TGO",1965,0.261111111," per 100 sq km arable land",452.5,"(kilograms per hectare)",1699541,"Africa"
"21240","Togo","TGO",1966,0.266666667," per 100 sq km arable land",467.7,"(kilograms per hectare)",1763332,"Africa"
"21241","Togo","TGO",1967,0.277777778," per 100 sq km arable land",463.2,"(kilograms per hectare)",1843004,"Africa"
"21242","Togo","TGO",1968,0.305555556," per 100 sq km arable land",571.7,"(kilograms per hectare)",1931480,"Africa"
"21243","Togo","TGO",1969,0.316666667," per 100 sq km arable land",726.7,"(kilograms per hectare)",2018669,"Africa"
"21244","Togo","TGO",1970,0.333333333," per 100 sq km arable land",812.5,"(kilograms per hectare)",2097273,"Africa"
"21245","Togo","TGO",1971,0.361111111," per 100 sq km arable land",902.7,"(kilograms per hectare)",2165335,"Africa"
"21246","Togo","TGO",1972,0.361111111," per 100 sq km arable land",974.3,"(kilograms per hectare)",2225052,"Africa"
"21247","Togo","TGO",1973,0.377777778," per 100 sq km arable land",859,"(kilograms per hectare)",2278418,"Africa"
"21248","Togo","TGO",1974,0.388888889," per 100 sq km arable land",919.6,"(kilograms per hectare)",2328971,"Africa"
"21249","Togo","TGO",1975,0.4," per 100 sq km arable land",970.5,"(kilograms per hectare)",2379649,"Africa"
"21250","Togo","TGO",1976,0.411111111," per 100 sq km arable land",830.9,"(kilograms per hectare)",2430120,"Africa"
"21251","Togo","TGO",1977,0.422222222," per 100 sq km arable land",844,"(kilograms per hectare)",2480291,"Africa"
"21252","Togo","TGO",1978,0.410526316," per 100 sq km arable land",757.2,"(kilograms per hectare)",2533721,"Africa"
"21253","Togo","TGO",1979,0.41025641," per 100 sq km arable land",822.6,"(kilograms per hectare)",2594914,"Africa"
"21254","Togo","TGO",1980,0.420512821," per 100 sq km arable land",635.7,"(kilograms per hectare)",2666921,"Africa"
"21255","Togo","TGO",1981,0.425641026," per 100 sq km arable land",728,"(kilograms per hectare)",2751151,"Africa"
"21256","Togo","TGO",1982,0.435897436," per 100 sq km arable land",868.6,"(kilograms per hectare)",2846305,"Africa"
"21257","Togo","TGO",1983,0.446153846," per 100 sq km arable land",748.5,"(kilograms per hectare)",2949279,"Africa"
"21258","Togo","TGO",1984,0.45," per 100 sq km arable land",892.4,"(kilograms per hectare)",3055479,"Africa"
"21259","Togo","TGO",1985,0.46," per 100 sq km arable land",840.4,"(kilograms per hectare)",3161327,"Africa"
"21260","Togo","TGO",1986,0.475," per 100 sq km arable land",787.9,"(kilograms per hectare)",3266857,"Africa"
"21261","Togo","TGO",1987,0.485148515," per 100 sq km arable land",721.3,"(kilograms per hectare)",3372562,"Africa"
"21262","Togo","TGO",1988,0.487804878," per 100 sq km arable land",843.8,"(kilograms per hectare)",3475964,"Africa"
"21263","Togo","TGO",1989,0.487804878," per 100 sq km arable land",917.9,"(kilograms per hectare)",3574135,"Africa"
"21264","Togo","TGO",1990,0.476190476," per 100 sq km arable land",746.8,"(kilograms per hectare)",3665509,"Africa"
"21265","Togo","TGO",1991,0.461904762," per 100 sq km arable land",762.7,"(kilograms per hectare)",3747750,"Africa"
"21266","Togo","TGO",1992,0.452380952," per 100 sq km arable land",863.3,"(kilograms per hectare)",3822591,"Africa"
"21267","Togo","TGO",1993,0.409090909," per 100 sq km arable land",877.6,"(kilograms per hectare)",3897510,"Africa"
"21268","Togo","TGO",1994,0.4," per 100 sq km arable land",721.7,"(kilograms per hectare)",3982804,"Africa"
"21269","Togo","TGO",1995,0.386363636," per 100 sq km arable land",849.3,"(kilograms per hectare)",4085492,"Africa"
"21270","Togo","TGO",1996,0.360869565," per 100 sq km arable land",811.4,"(kilograms per hectare)",4208738,"Africa"
"21271","Togo","TGO",1997,0.343347639," per 100 sq km arable land",981.1,"(kilograms per hectare)",4349349,"Africa"
"21272","Togo","TGO",1998,0.331950207," per 100 sq km arable land",835.4,"(kilograms per hectare)",4500173,"Africa"
"21273","Togo","TGO",1999,0.3187251," per 100 sq km arable land",1060.8,"(kilograms per hectare)",4650754,"Africa"
"21274","Togo","TGO",2000,0.32," per 100 sq km arable land",1058.3,"(kilograms per hectare)",4793504,"Africa"
"21275","Togo","TGO",2001,0.340425532," per 100 sq km arable land",1150.3,"(kilograms per hectare)",4926142,"Africa"
"21276","Togo","TGO",2002,0.370526316," per 100 sq km arable land",1131.1,"(kilograms per hectare)",5050919,"Africa"
"21277","Togo","TGO",2003,0.4," per 100 sq km arable land",1154.7,"(kilograms per hectare)",5170252,"Africa"
"21278","Togo","TGO",2004,0.412903226," per 100 sq km arable land",1094.8,"(kilograms per hectare)",5288273,"Africa"
"21279","Togo","TGO",2005,0.514285714," per 100 sq km arable land",1132.6,"(kilograms per hectare)",5408044,"Africa"
"21280","Togo","TGO",2006,0.595238095," per 100 sq km arable land",1130.7,"(kilograms per hectare)",5529908,"Africa"
"21281","Togo","TGO",2007,0.558441558," per 100 sq km arable land",1121.6,"(kilograms per hectare)",5652811,"Africa"
"21282","Togo","TGO",2008,0.551282051," per 100 sq km arable land",1144.4,"(kilograms per hectare)",5776837,"Africa"
"21499","Trinidad and Tobago","TTO",1961,315.7894737," per 100 sq km arable land",2352.1,"(kilograms per hectare)",856289,"Americas"
"21500","Trinidad and Tobago","TTO",1962,315.7894737," per 100 sq km arable land",2381.4,"(kilograms per hectare)",866959,"Americas"
"21501","Trinidad and Tobago","TTO",1963,315.7894737," per 100 sq km arable land",2411,"(kilograms per hectare)",875083,"Americas"
"21502","Trinidad and Tobago","TTO",1964,315.7894737," per 100 sq km arable land",2439.5,"(kilograms per hectare)",883421,"Americas"
"21503","Trinidad and Tobago","TTO",1965,315.7894737," per 100 sq km arable land",2411.1,"(kilograms per hectare)",893922,"Americas"
"21504","Trinidad and Tobago","TTO",1966,333.3333333," per 100 sq km arable land",2424.2,"(kilograms per hectare)",907340,"Americas"
"21505","Trinidad and Tobago","TTO",1967,350.877193," per 100 sq km arable land",2642.7,"(kilograms per hectare)",922942,"Americas"
"21506","Trinidad and Tobago","TTO",1968,377.8947368," per 100 sq km arable land",2659.2,"(kilograms per hectare)",939413,"Americas"
"21507","Trinidad and Tobago","TTO",1969,447.8947368," per 100 sq km arable land",2707.4,"(kilograms per hectare)",954771,"Americas"
"21508","Trinidad and Tobago","TTO",1970,448.5964912," per 100 sq km arable land",2901.6,"(kilograms per hectare)",967658,"Americas"
"21509","Trinidad and Tobago","TTO",1971,421.6666667," per 100 sq km arable land",3022.4,"(kilograms per hectare)",977679,"Americas"
"21510","Trinidad and Tobago","TTO",1972,448.6666667," per 100 sq km arable land",3002.1,"(kilograms per hectare)",985548,"Americas"
"21511","Trinidad and Tobago","TTO",1973,420.4347826," per 100 sq km arable land",2981,"(kilograms per hectare)",992348,"Americas"
"21512","Trinidad and Tobago","TTO",1974,396.7142857," per 100 sq km arable land",2960,"(kilograms per hectare)",999650,"Americas"
"21513","Trinidad and Tobago","TTO",1975,471.6923077," per 100 sq km arable land",2686.3,"(kilograms per hectare)",1008617,"Americas"
"21514","Trinidad and Tobago","TTO",1976,535.0769231," per 100 sq km arable land",2957.9,"(kilograms per hectare)",1019403,"Americas"
"21515","Trinidad and Tobago","TTO",1977,590.4615385," per 100 sq km arable land",2948.7,"(kilograms per hectare)",1031694,"Americas"
"21516","Trinidad and Tobago","TTO",1978,600," per 100 sq km arable land",2986.2,"(kilograms per hectare)",1045600,"Americas"
"21517","Trinidad and Tobago","TTO",1979,607.6923077," per 100 sq km arable land",3259.6,"(kilograms per hectare)",1061140,"Americas"
"21518","Trinidad and Tobago","TTO",1980,516.6666667," per 100 sq km arable land",3201.6,"(kilograms per hectare)",1078200,"Americas"
"21519","Trinidad and Tobago","TTO",1981,775," per 100 sq km arable land",3038.6,"(kilograms per hectare)",1097067,"Americas"
"21520","Trinidad and Tobago","TTO",1982,911.1111111," per 100 sq km arable land",3073.9,"(kilograms per hectare)",1117461,"Americas"
"21521","Trinidad and Tobago","TTO",1983,1085.526316," per 100 sq km arable land",3075.7,"(kilograms per hectare)",1138006,"Americas"
"21522","Trinidad and Tobago","TTO",1984,1098.684211," per 100 sq km arable land",2470.1,"(kilograms per hectare)",1156858,"Americas"
"21523","Trinidad and Tobago","TTO",1985,1205.714286," per 100 sq km arable land",2358.5,"(kilograms per hectare)",1172735,"Americas"
"21524","Trinidad and Tobago","TTO",1986,1220," per 100 sq km arable land",2408.6,"(kilograms per hectare)",1185012,"Americas"
"21525","Trinidad and Tobago","TTO",1987,1228.571429," per 100 sq km arable land",2562.4,"(kilograms per hectare)",1194138,"Americas"
"21526","Trinidad and Tobago","TTO",1988,1208.333333," per 100 sq km arable land",2721.8,"(kilograms per hectare)",1201224,"Americas"
"21527","Trinidad and Tobago","TTO",1989,1226.388889," per 100 sq km arable land",2565.5,"(kilograms per hectare)",1207942,"Americas"
"21528","Trinidad and Tobago","TTO",1990,1238.888889," per 100 sq km arable land",3326.1,"(kilograms per hectare)",1215494,"Americas"
"21529","Trinidad and Tobago","TTO",1991,1125," per 100 sq km arable land",3091.2,"(kilograms per hectare)",1224233,"Americas"
"21530","Trinidad and Tobago","TTO",1992,1137.5," per 100 sq km arable land",3594.6,"(kilograms per hectare)",1233753,"Americas"
"21531","Trinidad and Tobago","TTO",1993,1150," per 100 sq km arable land",3262.2,"(kilograms per hectare)",1243590,"Americas"
"21532","Trinidad and Tobago","TTO",1994,1162.5," per 100 sq km arable land",3585.9,"(kilograms per hectare)",1253000,"Americas"
"21533","Trinidad and Tobago","TTO",1995,1175," per 100 sq km arable land",3610.9,"(kilograms per hectare)",1261443,"Americas"
"21534","Trinidad and Tobago","TTO",1996,1187.5," per 100 sq km arable land",3428.1,"(kilograms per hectare)",1268851,"Americas"
"21535","Trinidad and Tobago","TTO",1997,1371.428571," per 100 sq km arable land",2469.3,"(kilograms per hectare)",1275460,"Americas"
"21536","Trinidad and Tobago","TTO",1998,1385.714286," per 100 sq km arable land",2468,"(kilograms per hectare)",1281396,"Americas"
"21537","Trinidad and Tobago","TTO",1999,1400," per 100 sq km arable land",1712.4,"(kilograms per hectare)",1286871,"Americas"
"21538","Trinidad and Tobago","TTO",2000,1414.285714," per 100 sq km arable land",2278.1,"(kilograms per hectare)",1292058,"Americas"
"21539","Trinidad and Tobago","TTO",2001,1666.666667," per 100 sq km arable land",1449.4,"(kilograms per hectare)",1296962,"Americas"
"21540","Trinidad and Tobago","TTO",2002,1700," per 100 sq km arable land",1669.3,"(kilograms per hectare)",1301576,"Americas"
"21541","Trinidad and Tobago","TTO",2003,1700," per 100 sq km arable land",1532.7,"(kilograms per hectare)",1306065,"Americas"
"21542","Trinidad and Tobago","TTO",2004,1972.692308," per 100 sq km arable land",1573.3,"(kilograms per hectare)",1310622,"Americas"
"21571","Tunisia","TUN",1961,33.22580645," per 100 sq km arable land",499.2,"(kilograms per hectare)",4297441,"Africa"
"21572","Tunisia","TUN",1962,34.36774194," per 100 sq km arable land",729.5,"(kilograms per hectare)",4375959,"Africa"
"21573","Tunisia","TUN",1963,37.4," per 100 sq km arable land",749.6,"(kilograms per hectare)",4456986,"Africa"
"21574","Tunisia","TUN",1964,39.08490566," per 100 sq km arable land",641.6,"(kilograms per hectare)",4541457,"Africa"
"21575","Tunisia","TUN",1965,44.02515723," per 100 sq km arable land",738.8,"(kilograms per hectare)",4630000,"Africa"
"21576","Tunisia","TUN",1966,50.31446541," per 100 sq km arable land",693.1,"(kilograms per hectare)",4723497,"Africa"
"21577","Tunisia","TUN",1967,57.01572327," per 100 sq km arable land",618.8,"(kilograms per hectare)",4821782,"Africa"
"21578","Tunisia","TUN",1968,59.74842767," per 100 sq km arable land",701.1,"(kilograms per hectare)",4923201,"Africa"
"21579","Tunisia","TUN",1969,62.77463905," per 100 sq km arable land",662.6,"(kilograms per hectare)",5025402,"Africa"
"21580","Tunisia","TUN",1970,65.7688694," per 100 sq km arable land",553.5,"(kilograms per hectare)",5127001,"Africa"
"21581","Tunisia","TUN",1971,68.75," per 100 sq km arable land",713.9,"(kilograms per hectare)",5226965,"Africa"
"21582","Tunisia","TUN",1972,72.75541796," per 100 sq km arable land",905.4,"(kilograms per hectare)",5326668,"Africa"
"21583","Tunisia","TUN",1973,71.42857143," per 100 sq km arable land",825.3,"(kilograms per hectare)",5430023,"Africa"
"21584","Tunisia","TUN",1974,71.25748503," per 100 sq km arable land",813.8,"(kilograms per hectare)",5542400,"Africa"
"21585","Tunisia","TUN",1975,70.96774194," per 100 sq km arable land",931.6,"(kilograms per hectare)",5667516,"Africa"
"21586","Tunisia","TUN",1976,70.40229885," per 100 sq km arable land",734,"(kilograms per hectare)",5806713,"Africa"
"21587","Tunisia","TUN",1977,70.31471506," per 100 sq km arable land",712.7,"(kilograms per hectare)",5958456,"Africa"
"21588","Tunisia","TUN",1978,73.83533548," per 100 sq km arable land",667.5,"(kilograms per hectare)",6120018,"Africa"
"21589","Tunisia","TUN",1979,74.86788021," per 100 sq km arable land",597,"(kilograms per hectare)",6287287,"Africa"
"21590","Tunisia","TUN",1980,80.85239737," per 100 sq km arable land",915.5,"(kilograms per hectare)",6457092,"Africa"
"21591","Tunisia","TUN",1981,82.64984227," per 100 sq km arable land",971.7,"(kilograms per hectare)",6628154,"Africa"
"21592","Tunisia","TUN",1982,84.17721519," per 100 sq km arable land",1086.1,"(kilograms per hectare)",6800734,"Africa"
"21593","Tunisia","TUN",1983,82.80254777," per 100 sq km arable land",582.9,"(kilograms per hectare)",6974955,"Africa"
"21594","Tunisia","TUN",1984,83.33333333," per 100 sq km arable land",716.9,"(kilograms per hectare)",7151430,"Africa"
"21595","Tunisia","TUN",1985,85.01628664," per 100 sq km arable land",1084.8,"(kilograms per hectare)",7330267,"Africa"
"21596","Tunisia","TUN",1986,86.13861386," per 100 sq km arable land",758.5,"(kilograms per hectare)",7511099,"Africa"
"21597","Tunisia","TUN",1987,87.24832215," per 100 sq km arable land",1154.9,"(kilograms per hectare)",7692463,"Africa"
"21598","Tunisia","TUN",1988,88.55585831," per 100 sq km arable land",935.7,"(kilograms per hectare)",7872065,"Africa"
"21599","Tunisia","TUN",1989,86.36082474," per 100 sq km arable land",642.8,"(kilograms per hectare)",8047027,"Africa"
"21600","Tunisia","TUN",1990,82.44070127," per 100 sq km arable land",1144.6,"(kilograms per hectare)",8215111,"Africa"
"21601","Tunisia","TUN",1991,87.87482806," per 100 sq km arable land",1546.6,"(kilograms per hectare)",8375587,"Africa"
"21602","Tunisia","TUN",1992,94.47730399," per 100 sq km arable land",1516.8,"(kilograms per hectare)",8528401,"Africa"
"21603","Tunisia","TUN",1993,95.24606629," per 100 sq km arable land",1210.5,"(kilograms per hectare)",8672916,"Africa"
"21604","Tunisia","TUN",1994,111.130742," per 100 sq km arable land",893.9,"(kilograms per hectare)",8808669,"Africa"
"21605","Tunisia","TUN",1995,118.0154821," per 100 sq km arable land",1109.1,"(kilograms per hectare)",8935523,"Africa"
"21606","Tunisia","TUN",1996,117.3989455," per 100 sq km arable land",1447.1,"(kilograms per hectare)",9053410,"Africa"
"21607","Tunisia","TUN",1997,116.8717047," per 100 sq km arable land",1061.1,"(kilograms per hectare)",9162870,"Africa"
"21608","Tunisia","TUN",1998,114.9704759," per 100 sq km arable land",1296.1,"(kilograms per hectare)",9265266,"Africa"
"21609","Tunisia","TUN",1999,113.0972843," per 100 sq km arable land",1228.9,"(kilograms per hectare)",9362447,"Africa"
"21610","Tunisia","TUN",2000,114.1759777," per 100 sq km arable land",984.4,"(kilograms per hectare)",9456117,"Africa"
"21611","Tunisia","TUN",2001,117.3395818," per 100 sq km arable land",1715.4,"(kilograms per hectare)",9546453,"Africa"
"21612","Tunisia","TUN",2002,116.5391555," per 100 sq km arable land",1232.8,"(kilograms per hectare)",9634180,"Africa"
"21613","Tunisia","TUN",2003,119.5268817," per 100 sq km arable land",1515,"(kilograms per hectare)",9722180,"Africa"
"21614","Tunisia","TUN",2004,125.3385883," per 100 sq km arable land",1309.6,"(kilograms per hectare)",9814009,"Africa"
"21615","Tunisia","TUN",2005,136.1575092," per 100 sq km arable land",1442.5,"(kilograms per hectare)",9912114,"Africa"
"21616","Tunisia","TUN",2006,140.7310894," per 100 sq km arable land",1256,"(kilograms per hectare)",10017832,"Africa"
"21617","Tunisia","TUN",2007,148.726674," per 100 sq km arable land",1622.4,"(kilograms per hectare)",10130368,"Africa"
"21618","Tunisia","TUN",2008,142.638448," per 100 sq km arable land",1467.3,"(kilograms per hectare)",10247325,"Africa"
"21670","Turkey","TUR",1961,18.46260809," per 100 sq km arable land",989.4,"(kilograms per hectare)",28894367,"Asia"
"21671","Turkey","TUR",1962,18.73805715," per 100 sq km arable land",1136,"(kilograms per hectare)",29633591,"Asia"
"21672","Turkey","TUR",1963,20.9391086," per 100 sq km arable land",1343.4,"(kilograms per hectare)",30373939,"Asia"
"21673","Turkey","TUR",1964,21.56900604," per 100 sq km arable land",1117.9,"(kilograms per hectare)",31109820,"Asia"
"21674","Turkey","TUR",1965,22.21551109," per 100 sq km arable land",1138.6,"(kilograms per hectare)",31837999,"Asia"
"21675","Turkey","TUR",1966,26.66625," per 100 sq km arable land",1272.7,"(kilograms per hectare)",32556294,"Asia"
"21676","Turkey","TUR",1967,30.99261621," per 100 sq km arable land",1303.4,"(kilograms per hectare)",33267998,"Asia"
"21677","Turkey","TUR",1968,35.00954674," per 100 sq km arable land",1215.7,"(kilograms per hectare)",33982141,"Asia"
"21678","Turkey","TUR",1969,37.93309817," per 100 sq km arable land",1291.7,"(kilograms per hectare)",34711167,"Asia"
"21679","Turkey","TUR",1970,42.20546122," per 100 sq km arable land",1215,"(kilograms per hectare)",35464196,"Asia"
"21680","Turkey","TUR",1971,47.0970454," per 100 sq km arable land",1573.5,"(kilograms per hectare)",36245756,"Asia"
"21681","Turkey","TUR",1972,52.72474876," per 100 sq km arable land",1435.1,"(kilograms per hectare)",37054168,"Asia"
"21682","Turkey","TUR",1973,60.95994989," per 100 sq km arable land",1238.1,"(kilograms per hectare)",37884870,"Asia"
"21683","Turkey","TUR",1974,79.52068678," per 100 sq km arable land",1294.2,"(kilograms per hectare)",38730367,"Asia"
"21684","Turkey","TUR",1975,97.34061346," per 100 sq km arable land",1632.4,"(kilograms per hectare)",39585821,"Asia"
"21685","Turkey","TUR",1976,113.2165554," per 100 sq km arable land",1805.5,"(kilograms per hectare)",40446729,"Asia"
"21686","Turkey","TUR",1977,127.6870287," per 100 sq km arable land",1791.7,"(kilograms per hectare)",41316297,"Asia"
"21687","Turkey","TUR",1978,147.0445409," per 100 sq km arable land",1824.6,"(kilograms per hectare)",42206204,"Asia"
"21688","Turkey","TUR",1979,155.9217162," per 100 sq km arable land",1880.1,"(kilograms per hectare)",43132612,"Asia"
"21689","Turkey","TUR",1980,171.6821803," per 100 sq km arable land",1855.1,"(kilograms per hectare)",44105216,"Asia"
"21690","Turkey","TUR",1981,179.502021," per 100 sq km arable land",1871.7,"(kilograms per hectare)",45130008,"Asia"
"21691","Turkey","TUR",1982,202.4104302," per 100 sq km arable land",1978.7,"(kilograms per hectare)",46198027,"Asia"
"21692","Turkey","TUR",1983,216.1892302," per 100 sq km arable land",1838.4,"(kilograms per hectare)",47285732,"Asia"
"21693","Turkey","TUR",1984,226.604767," per 100 sq km arable land",1971.1,"(kilograms per hectare)",48360679,"Asia"
"21694","Turkey","TUR",1985,236.7517788," per 100 sq km arable land",1931,"(kilograms per hectare)",49399630,"Asia"
"21695","Turkey","TUR",1986,248.8199365," per 100 sq km arable land",2135.5,"(kilograms per hectare)",50393538,"Asia"
"21696","Turkey","TUR",1987,254.5769909," per 100 sq km arable land",2137.4,"(kilograms per hectare)",51349154,"Asia"
"21697","Turkey","TUR",1988,263.3349471," per 100 sq km arable land",2250.2,"(kilograms per hectare)",52278499,"Asia"
"21698","Turkey","TUR",1989,269.4332797," per 100 sq km arable land",1742.1,"(kilograms per hectare)",53200802,"Asia"
"21699","Turkey","TUR",1990,279.8109303," per 100 sq km arable land",2214.2,"(kilograms per hectare)",54130268,"Asia"
"21700","Turkey","TUR",1991,284.226871," per 100 sq km arable land",2240.5,"(kilograms per hectare)",55068880,"Asia"
"21701","Turkey","TUR",1992,296.1299665," per 100 sq km arable land",2124.4,"(kilograms per hectare)",56012109,"Asia"
"21702","Turkey","TUR",1993,304.841714," per 100 sq km arable land",2255.9,"(kilograms per hectare)",56959988,"Asia"
"21703","Turkey","TUR",1994,309.0584902," per 100 sq km arable land",1922.3,"(kilograms per hectare)",57911273,"Asia"
"21704","Turkey","TUR",1995,315.1062708," per 100 sq km arable land",2057.3,"(kilograms per hectare)",58864649,"Asia"
"21705","Turkey","TUR",1996,329.3232439," per 100 sq km arable land",2112.3,"(kilograms per hectare)",59821978,"Asia"
"21706","Turkey","TUR",1997,360.1247068," per 100 sq km arable land",2151.3,"(kilograms per hectare)",60783217,"Asia"
"21707","Turkey","TUR",1998,369.2921151," per 100 sq km arable land",2387.5,"(kilograms per hectare)",61742674,"Asia"
"21708","Turkey","TUR",1999,380.7698011," per 100 sq km arable land",2099.8,"(kilograms per hectare)",62692616,"Asia"
"21709","Turkey","TUR",2000,395.2971544," per 100 sq km arable land",2370.6,"(kilograms per hectare)",63627862,"Asia"
"21770","Turkmenistan","TKM",1992,421.9233356," per 100 sq km arable land",2210.6,"(kilograms per hectare)",3881973,"Asia"
"21771","Turkmenistan","TKM",1993,329.7856242," per 100 sq km arable land",2333.6,"(kilograms per hectare)",3991917,"Asia"
"21951","Uganda","UGA",1961,1.666666667," per 100 sq km arable land",902.3,"(kilograms per hectare)",7006823,"Africa"
"21952","Uganda","UGA",1962,1.65625," per 100 sq km arable land",903.7,"(kilograms per hectare)",7240764,"Africa"
"21953","Uganda","UGA",1963,1.651881309," per 100 sq km arable land",926.6,"(kilograms per hectare)",7488366,"Africa"
"21954","Uganda","UGA",1964,1.42668428," per 100 sq km arable land",884.4,"(kilograms per hectare)",7746988,"Africa"
"21955","Uganda","UGA",1965,1.536624204," per 100 sq km arable land",910.5,"(kilograms per hectare)",8014352,"Africa"
"21956","Uganda","UGA",1966,2.18220339," per 100 sq km arable land",908.9,"(kilograms per hectare)",8290837,"Africa"
"21957","Uganda","UGA",1967,2.49204666," per 100 sq km arable land",913.1,"(kilograms per hectare)",8576166,"Africa"
"21958","Uganda","UGA",1968,2.777777778," per 100 sq km arable land",1074.5,"(kilograms per hectare)",8866641,"Africa"
"21959","Uganda","UGA",1969,3.095238095," per 100 sq km arable land",1185.5,"(kilograms per hectare)",9157569,"Africa"
"21960","Uganda","UGA",1970,3.386243386," per 100 sq km arable land",1362.6,"(kilograms per hectare)",9445932,"Africa"
"21961","Uganda","UGA",1971,3.684210526," per 100 sq km arable land",1087.9,"(kilograms per hectare)",9730174,"Africa"
"21962","Uganda","UGA",1972,3.922077922," per 100 sq km arable land",1227.6,"(kilograms per hectare)",10012125,"Africa"
"21963","Uganda","UGA",1973,4.179487179," per 100 sq km arable land",1173.5,"(kilograms per hectare)",10296444,"Africa"
"21964","Uganda","UGA",1974,4.412658228," per 100 sq km arable land",1079.8,"(kilograms per hectare)",10589763,"Africa"
"21965","Uganda","UGA",1975,4.300621118," per 100 sq km arable land",1350.8,"(kilograms per hectare)",10897136,"Africa"
"21966","Uganda","UGA",1976,4.066797642," per 100 sq km arable land",1217.2,"(kilograms per hectare)",11221247,"Africa"
"21967","Uganda","UGA",1977,5.160328113," per 100 sq km arable land",1205.4,"(kilograms per hectare)",11561734,"Africa"
"22051","Ukraine","UKR",1992,153.3181464," per 100 sq km arable land",2834.4,"(kilograms per hectare)",51637719,"Europe"
"22052","Ukraine","UKR",1993,153.4406312," per 100 sq km arable land",3289.7,"(kilograms per hectare)",51546666,"Europe"
"22053","Ukraine","UKR",1994,149.8131627," per 100 sq km arable land",2724.9,"(kilograms per hectare)",51377434,"Europe"
"22054","Ukraine","UKR",1995,140.9905065," per 100 sq km arable land",2512.3,"(kilograms per hectare)",51121722,"Europe"
"22055","Ukraine","UKR",1996,133.0733074," per 100 sq km arable land",2010.2,"(kilograms per hectare)",50773323,"Europe"
"22056","Ukraine","UKR",1997,122.6637647," per 100 sq km arable land",2490.3,"(kilograms per hectare)",50342838,"Europe"
"22057","Ukraine","UKR",1998,113.8736381," per 100 sq km arable land",2109.5,"(kilograms per hectare)",49860125,"Europe"
"22058","Ukraine","UKR",1999,106.2892562," per 100 sq km arable land",2002.9,"(kilograms per hectare)",49366106,"Europe"
"22059","Ukraine","UKR",2000,97.9302297," per 100 sq km arable land",1950.8,"(kilograms per hectare)",48891792,"Europe"
"22060","Ukraine","UKR",2001,127.1245044," per 100 sq km arable land",2729.7,"(kilograms per hectare)",48448267,"Europe"
"22061","Ukraine","UKR",2002,124.2192109," per 100 sq km arable land",2752.4,"(kilograms per hectare)",48032368,"Europe"
"22062","Ukraine","UKR",2003,120.3318966," per 100 sq km arable land",2274.9,"(kilograms per hectare)",47643278,"Europe"
"22063","Ukraine","UKR",2004,114.0336186," per 100 sq km arable land",2845.2,"(kilograms per hectare)",47275250,"Europe"
"22064","Ukraine","UKR",2005,108.5455442," per 100 sq km arable land",2623,"(kilograms per hectare)",46923927,"Europe"
"22065","Ukraine","UKR",2006,106.1033718," per 100 sq km arable land",2427.8,"(kilograms per hectare)",46591797,"Europe"
"22066","Ukraine","UKR",2007,103.8564469," per 100 sq km arable land",2206.7,"(kilograms per hectare)",46282158,"Europe"
"22067","Ukraine","UKR",2008,103.3051056," per 100 sq km arable land",3487.3,"(kilograms per hectare)",45991584,"Europe"
"22068","Ukraine","UKR",2009,102.6938235," per 100 sq km arable land",3004.1,"(kilograms per hectare)",45715010,"Europe"
"22107","United Arab Emirates","ARE",1977,128.3333333," per 100 sq km arable land",1166.7,"(kilograms per hectare)",724684,"Asia"
"22108","United Arab Emirates","ARE",1978,130," per 100 sq km arable land",1466.7,"(kilograms per hectare)",828378,"Asia"
"22109","United Arab Emirates","ARE",1979,131.6666667," per 100 sq km arable land",2242.9,"(kilograms per hectare)",927412,"Asia"
"22110","United Arab Emirates","ARE",1980,100," per 100 sq km arable land",2409.6,"(kilograms per hectare)",1016228,"Asia"
"22111","United Arab Emirates","ARE",1981,85.26315789," per 100 sq km arable land",2018.7,"(kilograms per hectare)",1092153,"Asia"
"22112","United Arab Emirates","ARE",1982,91.11111111," per 100 sq km arable land",2000,"(kilograms per hectare)",1157336,"Asia"
"22113","United Arab Emirates","ARE",1983,72.17391304," per 100 sq km arable land",1417.8,"(kilograms per hectare)",1217021,"Asia"
"22114","United Arab Emirates","ARE",1984,70," per 100 sq km arable land",1613.4,"(kilograms per hectare)",1279010,"Asia"
"22115","United Arab Emirates","ARE",1985,65.38461538," per 100 sq km arable land",1340.2,"(kilograms per hectare)",1349000,"Asia"
"22116","United Arab Emirates","ARE",1986,59.31034483," per 100 sq km arable land",1185.7,"(kilograms per hectare)",1428788,"Asia"
"22117","United Arab Emirates","ARE",1987,60," per 100 sq km arable land",1106.3,"(kilograms per hectare)",1516782,"Asia"
"22118","United Arab Emirates","ARE",1988,60.68965517," per 100 sq km arable land",808.3,"(kilograms per hectare)",1611257,"Asia"
"22119","United Arab Emirates","ARE",1989,61.37931034," per 100 sq km arable land",1924.7,"(kilograms per hectare)",1709232,"Asia"
